3327	768	512	2876	799	497
3583	768	512	3084	807	500
3839	768	512	3295	814	504
4095	768	512	3500	820	507
0	1024	512	184	934	465
256	1024	512	399	941	469
512	1024	512	611	949	472
768	1024	512	819	955	476
1024	1024	512	1030	963	480
1280	1024	512	1236	971	483
1536	1024	512	1446	977	487
1792	1024	512	1656	984	490
2048	1024	512	1864	992	493
2303	1024	512	2075	999	497
2559	1024	512	2310	1006	501
2815	1024	512	2509	1013	505
3071	1024	512	2712	1021	508
3327	1024	512	2920	1027	511
3583	1024	512	3128	1035	515
3839	1024	512	3339	1042	518
4095	1024	512	3543	1052	522
0	1280	512	228	1159	480
256	1280	512	444	1167	484
512	1280	512	654	1174	487
768	1280	512	865	1182	491
1024	1280	512	1072	1188	495
1280	1280	512	1279	1196	498
1536	1280	512	1491	1203	501
1792	1280	512	1699	1210	505
2048	1280	512	1909	1218	508
2303	1280	512	2124	1226	512
2559	1280	512	2353	1233	515
2815	1280	512	2550	1240	519
3071	1280	512	2756	1248	523
3327	1280	512	2963	1255	526
3583	1280	512	3173	1262	529
3839	1280	512	3381	1271	533
4095	1280	512	3586	1284	537
0	1536	512	273	1393	495
256	1536	512	488	1400	498
512	1536	512	698	1408	502
768	1536	512	907	1415	506
1024	1536	512	1115	1423	509
1280	1536	512	1323	1430	513
1536	1536	512	1534	1437	516
1792	1536	512	1744	1445	519
2048	1536	512	1952	1452	523
2303	1536	512	2174	1460	527
2559	1536	512	2394	1468	531
2815	1536	512	2593	1476	534
3071	1536	512	2799	1483	537
3327	1536	512	3007	1490	540
3583	1536	512	3216	1497	544
3839	1536	512	3424	1505	548
4095	1536	512	3629	1514	551
0	1792	512	317	1627	509
256	1792	512	533	1636	513
512	1792	512	740	1642	517
768	1792	512	950	1650	520
1024	1792	512	1157	1658	523
1280	1792	512	1367	1665	527
1536	1792	512	1577	1673	531
1792	1792	512	1787	1680	534
2048	1792	512	1995	1688	537
2303	1792	512	2221	1695	541
2559	1792	512	2435	1702	545
2815	1792	512	2635	1709	548
3071	1792	512	2843	1717	551
3327	1792	512	3050	1724	555
3583	1792	512	3261	1731	559
3839	1792	512	3467	1739	562
4095	1792	512	3673	1746	566
0	2048	512	363	1859	524
256	2048	512	575	1867	527
512	2048	512	785	1875	531
768	2048	512	994	1881	534
1024	2048	512	1201	1889	538
1280	2048	512	1411	1897	541
1536	2048	512	1621	1905	546
1792	2048	512	1830	1911	549
2048	2048	512	2038	1918	553
2303	2048	512	2271	1927	556
2559	2048	512	2476	1933	559
2815	2048	512	2679	1941	562
3071	2048	512	2886	1949	566
3327	2048	512	3095	1957	570
3583	2048	512	3305	1964	574
3839	2048	512	3510	1972	577
4095	2048	512	3716	1980	580
0	2303	512	407	2097	538
256	2303	512	620	2104	542
512	2303	512	828	2112	545
768	2303	512	1039	2120	549
1024	2303	512	1245	2127	552
1280	2303	512	1456	2135	556
1536	2303	512	1665	2143	560
1792	2303	512	1875	2151	564
2048	2303	512	2087	2158	567
2303	2303	512	2321	2166	570
2559	2303	512	2518	2174	573
2815	2303	512	2723	2181	576
3071	2303	512	2931	2189	581
3327	2303	512	3139	2196	584
3583	2303	512	3350	2204	588
3839	2303	512	3553	2211	591
4095	2303	512	3761	2218	595
0	2559	512	453	2338	553
256	2559	512	663	2346	556
512	2559	512	873	2353	560
768	2559	512	1081	2361	563
1024	2559	512	1290	2369	567
